"","Taxon","Seed dry mass","Plant height vegetative","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)","C3","C4","CAM","C3/C4","Non-N-fixer","N-fixer","Graminoid","Woody","Vine","Forb","species","blooming.period..early","blooming.period..early.mid","blooming.period...mid","blooming.period..mid.late","blooming.period..late","MgmtTarget","Dry Prairie","Savanna","NA","Mesic Prairie","Wet Prairie","cover.low","cover.medium","cover.high","cover.very.high","Forbs, Ferns and Fern Allies","Grasses and sedges","Low shrubs","Shrubs","Half shrubs","Climbing plants"
"1291","SALIX DISCOLOR",0.1,74,0.260623229461756,1,0,0,0,0,0,0,1,0,0,"Pussy willow",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"1292","SALIX DISCOLOR",1.16,10.32,23.8709677419355,1,0,0,0,0,0,0,1,0,0,"Pussy willow",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"1293","SALIX DISCOLOR",2.8624,48,0.265582655826558,1,0,0,0,0,0,0,1,0,0,"Pussy willow",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"1294","SALIX DISCOLOR",0.26,111,0.38957654723127,1,0,0,0,0,0,0,1,0,0,"Pussy willow",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"1295","SALIX DISCOLOR",0.1,199,0.268,1,0,0,0,0,0,0,1,0,0,"Pussy willow",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"1296","SALIX DISCOLOR",2.817,92,0.296523517382413,1,0,0,0,0,0,0,1,0,0,"Pussy willow",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"1297","SALIX DISCOLOR",9.353,97,26.9689737470167,1,0,0,0,0,0,0,1,0,0,"Pussy willow",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"1298","SALIX DISCOLOR",0.8,11,0.225906735751295,1,0,0,0,0,0,0,1,0,0,"Pussy willow",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"1299","SALIX DISCOLOR",1.5,84,0.273,1,0,0,0,0,0,0,1,0,0,"Pussy willow",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"1300","SALIX DISCOLOR",0.1054,55,0.282051282051282,1,0,0,0,0,0,0,1,0,0,"Pussy willow",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"1301","SALIX DISCOLOR",0.447,88,0.373,1,0,0,0,0,0,0,1,0,0,"Pussy willow",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"1302","SALIX DISCOLOR",2.1,116.4,0.296232876712329,1,0,0,0,0,0,0,1,0,0,"Pussy willow",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"1303","SALIX DISCOLOR",0.33,81,0.269121813031161,1,0,0,0,0,0,0,1,0,0,"Pussy willow",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"1304","SALIX DISCOLOR",2.25,95,0.279,1,0,0,0,0,0,0,1,0,0,"Pussy willow",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"1305","SALIX DISCOLOR",4.154,15,0.26,1,0,0,0,0,0,0,1,0,0,"Pussy willow",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"1306","CAREX BUXBAUMII",1998238,150,0.444248162803844,1,0,0,0,0,0,1,1,0,0,"Buxbaum's sedge",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"1307","CAREX BUXBAUMII",0.489,119,30.9271296613069,1,0,0,0,0,0,1,1,0,0,"Buxbaum's sedge",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"1308","CAREX BUXBAUMII",2.295,40,0.1375,1,0,0,0,0,0,1,1,0,0,"Buxbaum's sedge",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"1309","CAREX BUXBAUMII",14.6,11,0.339147286821705,1,0,0,0,0,0,1,1,0,0,"Buxbaum's sedge",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"1310","CAREX BUXBAUMII",1.852,109,0.34,1,0,0,0,0,0,1,1,0,0,"Buxbaum's sedge",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"1311","CAREX BUXBAUMII",1.548,119,0.2,1,0,0,0,0,0,1,1,0,0,"Buxbaum's sedge",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"1312","CAREX BUXBAUMII",1.54,55,18.962962962963,1,0,0,0,0,0,1,1,0,0,"Buxbaum's sedge",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"1313","CAREX BUXBAUMII",155.339852739726,128,24.7765833441264,1,0,0,0,0,0,1,1,0,0,"Buxbaum's sedge",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"1314","CAREX BUXBAUMII",0.331,115.1,0.363,1,0,0,0,0,0,1,1,0,0,"Buxbaum's sedge",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"1315","CAREX BUXBAUMII",0.699,56,0.291268758526603,1,0,0,0,0,0,1,1,0,0,"Buxbaum's sedge",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"1316","CAREX BUXBAUMII",0.13,43.2166666666667,0.371,1,0,0,0,0,0,1,1,0,0,"Buxbaum's sedge",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"1317","CAREX BUXBAUMII",1.9438,83,0.288135593220339,1,0,0,0,0,0,1,1,0,0,"Buxbaum's sedge",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"1318","CAREX BUXBAUMII",186436,170,0.25679347826087,1,0,0,0,0,0,1,1,0,0,"Buxbaum's sedge",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"1319","CAREX BUXBAUMII",2.0415,59,0.28641975308642,1,0,0,0,0,0,1,1,0,0,"Buxbaum's sedge",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"1320","CAREX BUXBAUMII",6.8,23,0.271,1,0,0,0,0,0,1,1,0,0,"Buxbaum's sedge",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"1321","SOLIDAGO RIGIDA",3.0768,44,19.2776375013723,1,0,0,0,1,0,0,1,0,1,"Stiff goldenrod",0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"1322","SOLIDAGO RIGIDA",0.04,130,0.26,1,0,0,0,1,0,0,1,0,1,"Stiff goldenrod",0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"1323","SOLIDAGO RIGIDA",0.25,130,0.648692810457516,1,0,0,0,1,0,0,1,0,1,"Stiff goldenrod",0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"1324","SOLIDAGO RIGIDA",25.6,103,0.367,1,0,0,0,1,0,0,1,0,1,"Stiff goldenrod",0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"1325","SOLIDAGO RIGIDA",5.9,89.1,0.2,1,0,0,0,1,0,0,1,0,1,"Stiff goldenrod",0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"1326","SOLIDAGO RIGIDA",5.5316,30,0.233134920634921,1,0,0,0,1,0,0,1,0,1,"Stiff goldenrod",0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"1327","SOLIDAGO RIGIDA",95.4931305263158,97,32.4324324324324,1,0,0,0,1,0,0,1,0,1,"Stiff goldenrod",0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"1328","SOLIDAGO RIGIDA",2.9,91.44,0.243098159509202,1,0,0,0,1,0,0,1,0,1,"Stiff goldenrod",0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"1329","SOLIDAGO RIGIDA",0.00102,60,0.292107404393816,1,0,0,0,1,0,0,1,0,1,"Stiff goldenrod",0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"1330","SOLIDAGO RIGIDA",11.8,43,0.292152292152292,1,0,0,0,1,0,0,1,0,1,"Stiff goldenrod",0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"1331","SOLIDAGO RIGIDA",7,74,0.305,1,0,0,0,1,0,0,1,0,1,"Stiff goldenrod",0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"1332","SOLIDAGO RIGIDA",10.4034947247706,18.8,0.321153846153846,1,0,0,0,1,0,0,1,0,1,"Stiff goldenrod",0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"1333","SOLIDAGO RIGIDA",0.290875,31,0.275300171526587,1,0,0,0,1,0,0,1,0,1,"Stiff goldenrod",0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"1334","SOLIDAGO RIGIDA",1.2,48.5,0.291,1,0,0,0,1,0,0,1,0,1,"Stiff goldenrod",0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"1335","SOLIDAGO RIGIDA",23.1,171,0.346534653465347,1,0,0,0,1,0,0,1,0,1,"Stiff goldenrod",0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"1336","LOBELIA KALMII",0.3472,76,0.286144578313253,1,0,0,0,0,0,0,0,0,0,"Kalm's lobelia",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1337","LOBELIA KALMII",0.489,58,0.362026862026862,1,0,0,0,0,0,0,0,0,0,"Kalm's lobelia",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1338","LOBELIA KALMII",1.83,28.1,0.258254716981132,1,0,0,0,0,0,0,0,0,0,"Kalm's lobelia",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1339","LOBELIA KALMII",18.2696,49,0.291523482245132,1,0,0,0,0,0,0,0,0,0,"Kalm's lobelia",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1340","LOBELIA KALMII",1.2916,99,27.6073619631902,1,0,0,0,0,0,0,0,0,0,"Kalm's lobelia",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1341","LOBELIA KALMII",1.34,16,0.333,1,0,0,0,0,0,0,0,0,0,"Kalm's lobelia",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1342","LOBELIA KALMII",0.0019,40,0.291,1,0,0,0,0,0,0,0,0,0,"Kalm's lobelia",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1343","LOBELIA KALMII",0.16,236.3684211,0.367,1,0,0,0,0,0,0,0,0,0,"Kalm's lobelia",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1344","LOBELIA KALMII",0.1312,24.8,0.293261868300153,1,0,0,0,0,0,0,0,0,0,"Kalm's lobelia",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1345","LOBELIA KALMII",2,137,0.35698,1,0,0,0,0,0,0,0,0,0,"Kalm's lobelia",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1346","LOBELIA KALMII",0.00047,81.6,0.299424184261036,1,0,0,0,0,0,0,0,0,0,"Kalm's lobelia",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1347","LOBELIA KALMII",1.08,42.4,0.247086247086247,1,0,0,0,0,0,0,0,0,0,"Kalm's lobelia",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1348","LOBELIA KALMII",0.16,50,0.321877619446773,1,0,0,0,0,0,0,0,0,0,"Kalm's lobelia",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1349","LOBELIA KALMII",0.07,44,0.276923076923077,1,0,0,0,0,0,0,0,0,0,"Kalm's lobelia",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1350","LOBELIA KALMII",3,14.1,0.136,1,0,0,0,0,0,0,0,0,0,"Kalm's lobelia",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1351","ARTEMISIA CAMPESTRIS",6.6,77,0.2608263166,1,0,0,0,1,0,0,1,0,1,"Tall wormwood or Tarragon",0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"1352","ARTEMISIA CAMPESTRIS",5.28,59,0.31386292834891,1,0,0,0,1,0,0,1,0,1,"Tall wormwood or Tarragon",0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"1353","ARTEMISIA CAMPESTRIS",0.161,38,0.370930233,1,0,0,0,1,0,0,1,0,1,"Tall wormwood or Tarragon",0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"1354","ARTEMISIA CAMPESTRIS",0.4,49,0.293,1,0,0,0,1,0,0,1,0,1,"Tall wormwood or Tarragon",0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"1355","ARTEMISIA CAMPESTRIS",0.035,12,0.382,1,0,0,0,1,0,0,1,0,1,"Tall wormwood or Tarragon",0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"1356","ARTEMISIA CAMPESTRIS",9.85292,72,0.268,1,0,0,0,1,0,0,1,0,1,"Tall wormwood or Tarragon",0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"1357","ARTEMISIA CAMPESTRIS",0.4,144,0.275300171526587,1,0,0,0,1,0,0,1,0,1,"Tall wormwood or Tarragon",0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"1358","ARTEMISIA CAMPESTRIS",2.9,50,11.651376146789,1,0,0,0,1,0,0,1,0,1,"Tall wormwood or Tarragon",0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"1359","ARTEMISIA CAMPESTRIS",0.1,101,0.333,1,0,0,0,1,0,0,1,0,1,"Tall wormwood or Tarragon",0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"1360","ARTEMISIA CAMPESTRIS",0.4,1500,0.269,1,0,0,0,1,0,0,1,0,1,"Tall wormwood or Tarragon",0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"1361","ARTEMISIA CAMPESTRIS",1.59,24,33.1770222743259,1,0,0,0,1,0,0,1,0,1,"Tall wormwood or Tarragon",0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"1362","ARTEMISIA CAMPESTRIS",8.5,500,0.187993680884676,1,0,0,0,1,0,0,1,0,1,"Tall wormwood or Tarragon",0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"1363","ARTEMISIA CAMPESTRIS",519000,17.6,0.393,1,0,0,0,1,0,0,1,0,1,"Tall wormwood or Tarragon",0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"1364","ARTEMISIA CAMPESTRIS",250000,75,0.305450620615219,1,0,0,0,1,0,0,1,0,1,"Tall wormwood or Tarragon",0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"1365","ARTEMISIA CAMPESTRIS",5.2,45,43.4228187919463,1,0,0,0,1,0,0,1,0,1,"Tall wormwood or Tarragon",0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"1366","SOLIDAGO GIGANTEA",0.024,18.1666666666667,22.3791004396348,1,0,0,0,0,0,0,1,0,1,"Giant goldenrod",0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"1367","SOLIDAGO GIGANTEA",2.1,39,0.333,1,0,0,0,0,0,0,1,0,1,"Giant goldenrod",0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"1368","SOLIDAGO GIGANTEA",3.71,21.7,30.2752293577982,1,0,0,0,0,0,0,1,0,1,"Giant goldenrod",0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"1369","SOLIDAGO GIGANTEA",1.24,60,0.365,1,0,0,0,0,0,0,1,0,1,"Giant goldenrod",0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"1370","SOLIDAGO GIGANTEA",0.8812,11,0.273251028806584,1,0,0,0,0,0,0,1,0,1,"Giant goldenrod",0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"1371","SOLIDAGO GIGANTEA",0.05,104.5,0.163346613545817,1,0,0,0,0,0,0,1,0,1,"Giant goldenrod",0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"1372","SOLIDAGO GIGANTEA",1.49,8.2,25,1,0,0,0,0,0,0,1,0,1,"Giant goldenrod",0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"1373","SOLIDAGO GIGANTEA",0.0985,61,0.2,1,0,0,0,0,0,0,1,0,1,"Giant goldenrod",0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"1374","SOLIDAGO GIGANTEA",3.228,118,0.184353741496599,1,0,0,0,0,0,0,1,0,1,"Giant goldenrod",0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"1375","SOLIDAGO GIGANTEA",6.048,135,0.330287206266319,1,0,0,0,0,0,0,1,0,1,"Giant goldenrod",0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"1376","SOLIDAGO GIGANTEA",3.4,2.318,32.4257425742574,1,0,0,0,0,0,0,1,0,1,"Giant goldenrod",0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"1377","SOLIDAGO GIGANTEA",0.9,70,0.208,1,0,0,0,0,0,0,1,0,1,"Giant goldenrod",0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"1378","SOLIDAGO GIGANTEA",0.06,19,0.372,1,0,0,0,0,0,0,1,0,1,"Giant goldenrod",0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"1379","SOLIDAGO GIGANTEA",1.53,17,0.268,1,0,0,0,0,0,0,1,0,1,"Giant goldenrod",0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"1380","SOLIDAGO GIGANTEA",19,107,0.373,1,0,0,0,0,0,0,1,0,1,"Giant goldenrod",0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"1381","HYPOXIS HIRSUTA",10.4034947247706,39,0.274,1,0,0,0,0,0,0,1,0,1,"Yellow stargrass",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1382","HYPOXIS HIRSUTA",0.91,77,0.318,1,0,0,0,0,0,0,1,0,1,"Yellow stargrass",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1383","HYPOXIS HIRSUTA",0.0508,70,0.4,1,0,0,0,0,0,0,1,0,1,"Yellow stargrass",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1384","HYPOXIS HIRSUTA",0.44,88,0.199,1,0,0,0,0,0,0,1,0,1,"Yellow stargrass",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1385","HYPOXIS HIRSUTA",2.02,49,0.4,1,0,0,0,0,0,0,1,0,1,"Yellow stargrass",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1386","HYPOXIS HIRSUTA",3.31,83,0.265924551638837,1,0,0,0,0,0,0,1,0,1,"Yellow stargrass",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1387","HYPOXIS HIRSUTA",0.122,123,0.162835249042146,1,0,0,0,0,0,0,1,0,1,"Yellow stargrass",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1388","HYPOXIS HIRSUTA",1.575,71,0.299,1,0,0,0,0,0,0,1,0,1,"Yellow stargrass",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1389","HYPOXIS HIRSUTA",15.1,71,29.3286219081272,1,0,0,0,0,0,0,1,0,1,"Yellow stargrass",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1390","HYPOXIS HIRSUTA",1.171,30.5,0.473684210526316,1,0,0,0,0,0,0,1,0,1,"Yellow stargrass",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1391","HYPOXIS HIRSUTA",8.3,161.75,0.13953,1,0,0,0,0,0,0,1,0,1,"Yellow stargrass",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1392","HYPOXIS HIRSUTA",0.08,888.2608696,0.378,1,0,0,0,0,0,0,1,0,1,"Yellow stargrass",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1393","HYPOXIS HIRSUTA",0.09,84,0.297131147540984,1,0,0,0,0,0,0,1,0,1,"Yellow stargrass",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1394","HYPOXIS HIRSUTA",0.9844,90,15.1898734177215,1,0,0,0,0,0,0,1,0,1,"Yellow stargrass",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1395","HYPOXIS HIRSUTA",0.3216,50,0.282904689863843,1,0,0,0,0,0,0,1,0,1,"Yellow stargrass",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"1396","PANICUM OLIGOSANTHES",3.3,60.6,0.278617419,1,0,0,0,1,0,1,1,0,0,"Scribners panic grass",0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
"1397","PANICUM OLIGOSANTHES",0.85,6,0.193832599118943,1,0,0,0,1,0,1,1,0,0,"Scribners panic grass",0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
"1398","PANICUM OLIGOSANTHES",0.065714286,33.2,0.45,1,0,0,0,1,0,1,1,0,0,"Scribners panic grass",0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
"1399","PANICUM OLIGOSANTHES",1,49,0.373,1,0,0,0,1,0,1,1,0,0,"Scribners panic grass",0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
"1400","PANICUM OLIGOSANTHES",0.2,6,0.21594,1,0,0,0,1,0,1,1,0,0,"Scribners panic grass",0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
"1401","PANICUM OLIGOSANTHES",0.125,88,0.478,1,0,0,0,1,0,1,1,0,0,"Scribners panic grass",0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
"1402","PANICUM OLIGOSANTHES",3.944,119,0.162,1,0,0,0,1,0,1,1,0,0,"Scribners panic grass",0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
"1403","PANICUM OLIGOSANTHES",7,30,0.24,1,0,0,0,1,0,1,1,0,0,"Scribners panic grass",0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
"1404","PANICUM OLIGOSANTHES",20.74,16,0.328589909443726,1,0,0,0,1,0,1,1,0,0,"Scribners panic grass",0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
"1405","PANICUM OLIGOSANTHES",1.67,5.840659341,0.304,1,0,0,0,1,0,1,1,0,0,"Scribners panic grass",0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
"1406","PANICUM OLIGOSANTHES",94.69,88,0.281003584229391,1,0,0,0,1,0,1,1,0,0,"Scribners panic grass",0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
"1407","PANICUM OLIGOSANTHES",2.75076959170758,54.864,0.26851,1,0,0,0,1,0,1,1,0,0,"Scribners panic grass",0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
"1408","PANICUM OLIGOSANTHES",1.3,135.866666666667,0.26,1,0,0,0,1,0,1,1,0,0,"Scribners panic grass",0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
"1409","PANICUM OLIGOSANTHES",0.313,74,27.6923076923077,1,0,0,0,1,0,1,1,0,0,"Scribners panic grass",0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
"1410","PANICUM OLIGOSANTHES",0.7504,44,20.4152249134948,1,0,0,0,1,0,1,1,0,0,"Scribners panic grass",0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
"1411","SOLIDAGO CANADENSIS",1.1,60,70,1,0,0,0,1,0,0,1,0,1,"Canada goldenrod",0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"1412","SOLIDAGO CANADENSIS",0.1,67,0.284687275341481,1,0,0,0,1,0,0,1,0,1,"Canada goldenrod",0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"1413","SOLIDAGO CANADENSIS",0.7456,30,25.7454974904045,1,0,0,0,1,0,0,1,0,1,"Canada goldenrod",0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"1414","SOLIDAGO CANADENSIS",0.3,47,0.218,1,0,0,0,1,0,0,1,0,1,"Canada goldenrod",0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"1415","SOLIDAGO CANADENSIS",0.04,2100,43.2672233820459,1,0,0,0,1,0,0,1,0,1,"Canada goldenrod",0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"1416","SOLIDAGO CANADENSIS",1,34.5,0.353,1,0,0,0,1,0,0,1,0,1,"Canada goldenrod",0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"1417","SOLIDAGO CANADENSIS",0.222,15,0.344797936371453,1,0,0,0,1,0,0,1,0,1,"Canada goldenrod",0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"1418","SOLIDAGO CANADENSIS",9.0718474,16,0.29290780141844,1,0,0,0,1,0,0,1,0,1,"Canada goldenrod",0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"1419","SOLIDAGO CANADENSIS",0.3692,69,0.24938559,1,0,0,0,1,0,0,1,0,1,"Canada goldenrod",0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"1420","SOLIDAGO CANADENSIS",0.14,36,0.344370860927152,1,0,0,0,1,0,0,1,0,1,"Canada goldenrod",0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"1421","SOLIDAGO CANADENSIS",1.982,1000,0.284154148,1,0,0,0,1,0,0,1,0,1,"Canada goldenrod",0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
